name,state,city,ntee_code,geo_tier,verdict,confidence,rejection_reason,assets_end_of_year,asset_amount,grants_paid_total,typical_grant_estimate,grant_history_method,similar_grants_count,propublica_url,ruling_date,most_recent_filing_year
Indiana War Memorials Foundation Inc,IN,Indianapolis,A84,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,3424740,,,,0,https://projects.propublica.org/nonprofits/organizations/352123555,2001-11-01,
Northern Indiana Historical Society Foundation,IN,South Bend,A82I,1,fail,,IRS foundation_code=17 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,8322916,,,,0,https://projects.propublica.org/nonprofits/organizations/310906405,1977-06-01,
International Art Project Foundation Inc,IN,Bloomington,A51,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,379304,,,,0,https://projects.propublica.org/nonprofits/organizations/993442730,2024-08-01,
Academy Of Model Aeronautics Foundation,IN,Muncie,A50,1,fail,,IRS foundation_code=21 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,2123355,,,,0,https://projects.propublica.org/nonprofits/organizations/461336590,2013-10-01,
Memorial Opera House Foundation Inc,IN,Valparaiso,A82Z,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,325681,,,,0,https://projects.propublica.org/nonprofits/organizations/351861719,1993-07-01,
Crawfordsville Masonic Temple Foundation Inc,IN,Crawfordsvlle,A80,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,80656,,,,0,https://projects.propublica.org/nonprofits/organizations/811445468,2016-08-01,
Graf Dairy Hero Foundation Inc,IN,Michigan City,A25,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,193936,,,,0,https://projects.propublica.org/nonprofits/organizations/934502894,2023-12-01,
Red Skelton Museum Foundation Inc,IN,Vincennes,A11,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,4818784,,,,0,https://projects.propublica.org/nonprofits/organizations/208202140,2007-04-01,
Syracuse-wawasee Park Foundation Inc,IN,Syracuse,A20,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,256536,,,,0,https://projects.propublica.org/nonprofits/organizations/351910250,1997-01-01,
Evansville P-47 Foundation Inc,IN,Evansville,A50,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,3237302,,,,0,https://projects.propublica.org/nonprofits/organizations/844887552,2021-05-01,
Sloan Paris House Foundation Inc,IN,New Albany,A80,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,4273,,,,0,https://projects.propublica.org/nonprofits/organizations/992617983,2024-06-01,
Rapp Granary Owen Foundation Inc,IN,New Harmony,A50M,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,1130926,,,,0,https://projects.propublica.org/nonprofits/organizations/760387354,1993-04-01,
Brendonwood Historic District Foundation Inc,IN,Indianapolis,A80,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,103840,,,,0,https://projects.propublica.org/nonprofits/organizations/814125556,2017-01-01,
Dan Quayle Commemorative Foundation Inc,IN,Huntington,A540,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,615172,,,,0,https://projects.propublica.org/nonprofits/organizations/351801524,1990-10-01,
Studebaker National Museum Foundation Inc,IN,South Bend,A115,1,fail,,IRS foundation_code=17 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,1445100,,,,0,https://projects.propublica.org/nonprofits/organizations/208028196,2009-03-01,
Cardinal Ritter Birthplace Foundation Inc,IN,New Albany,A80,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,387770,,,,0,https://projects.propublica.org/nonprofits/organizations/450537715,2004-06-01,
Chatham Arch Neighborhood Foundation Inc,IN,Indianapolis,A80,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,77402,,,,0,https://projects.propublica.org/nonprofits/organizations/352119515,2001-07-01,
Forest Hills Historical Foundation Inc,IN,Richmond,A80,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,20750,,,,0,https://projects.propublica.org/nonprofits/organizations/463743063,2014-08-01,
Dujuan And Tina Mccoy Foundation,IN,Indianapolis,A32,1,pass,worth a look,,75000,70000,,,,0,https://projects.propublica.org/nonprofits/organizations/882599424,2022-06-01,2023
Boyle Racing Headquarters Foundation Corp,IN,Indianapolis,A50,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,1540,,,,0,https://projects.propublica.org/nonprofits/organizations/475668516,2016-04-01,
Dunn Memorial Temple Foundation Inc,IN,Bedford,A99,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/352017036,1997-08-01,
Father Kroeger Heritage Foundation Inc,IN,Indianapolis,A99,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/394521601,2025-11-01,
Glen Cove Heritage Foundation Inc,IN,Knightstown,A82,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/853705110,2022-07-01,
Indiana Freedom Memorial Foundation Inc,IN,Carmel,A80,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/273923133,2011-10-01,
Indianapolis Air Show Foundation Inc,IN,Indianapolis,A84,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/810751248,2016-06-01,
Jay County Music Foundation Inc,IN,Portland,A68,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/474081032,2015-06-01,
Madison Performing Arts Foundation Inc,IN,Madison,A60Z,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/352028663,1998-11-01,
Mark & Stacey Roesler Foundation Inc,IN,Indianapolis,A50,1,fail,,"Assets too low ($1) -- likely dormant or inactive. Minimum threshold: $50,000.",1,1,,,,0,https://projects.propublica.org/nonprofits/organizations/352059199,1999-07-01,2015
Miller Beach Montessori Foundation Inc,IN,Gary,A11,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/825086725,2018-06-01,
Ron Spencer Legacy Foundation Inc,IN,Indianapolis,A99,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/853258609,2021-02-01,
Save The Show Foundation Inc,IN,Indianapolis,A99,1,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/461686044,2014-06-01,
The Mooreco-iv Foundation Inc,IN,Indianapolis,A70,1,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,0,,,,0,https://projects.propublica.org/nonprofits/organizations/811064352,2016-01-01,
